date,02T,03T,05T,10T,11T,12T,50T,52T,53T,54T,59T,61T
14/6/2014,,,,,,,,,,23,,
15/6/2014,,,,,,,,,,19,,
16/6/2014,,,,,,,,,,,,
17/6/2014,,,,,,,,,,,,
18/6/2014,,,,,,,,,,,,
19/6/2014,,,,,,,,,,31,,
20/6/2014,,,,,,,,,,33,,
21/6/2014,,,,,,,,,,37,,
22/6/2014,,,,,,,,,,34,,
23/6/2014,,,,,,,,,,33,,
24/6/2014,,,,,,,,,,25,,
25/6/2014,,,,,,,,,,24,,
26/6/2014,,,,,,,,,,34,,
27/6/2014,,,,,,,,,,40,,
28/6/2014,,,,,,,,,,31,,
29/6/2014,,,,,,,,,,29,,
30/6/2014,,,,,,,,,,31,,
1/7/2014,,,,,,,,,,31,,
2/7/2014,,,,,,,,,,29,,
3/7/2014,,,,,,,,,,25,,
4/7/2014,,,,,,,,,,28,,
5/7/2014,,,,,,,,,,26,,
6/7/2014,,,,,,,,,,27,,
7/7/2014,,,,,,,,,,24,,
8/7/2014,,,,,,,,,,20,,
9/7/2014,,,,,,,,,,24,,
10/7/2014,,,,,,,,,,22,,
11/7/2014,,,,,,,,,,24,,
12/7/2014,,,,,,,,,,19,,
13/7/2014,,,,,,,,,,26,,
14/7/2014,,,,,,,,,,39,,
15/7/2014,,,,,,,,,,26,,
16/7/2014,,,,,,,,,,28,,
17/7/2014,,,,,,,,,,25,,
18/7/2014,,,,,,,,,,23,,
19/7/2014,,,,,,,,,,25,,
20/7/2014,,,,,,,,,,32,,
21/7/2014,,,,,,,,,,31,,
22/7/2014,,,,,,,,,,29,,
23/7/2014,,,,,,,,,,28,,
24/7/2014,,,,,,,,,,23,,
25/7/2014,,,,,,,,,,28,,
26/7/2014,,,,,,,,,,27,,
27/7/2014,,,,,,,,,,27,,
28/7/2014,,,,,,,,,,26,,
29/7/2014,,,,,,,,,,33,,
30/7/2014,,,,,,,,,,39,,
31/7/2014,,,,,,,,,,39,,
1/8/2014,,,,,,,,,,37,,
2/8/2014,,,,,,,,,,32,,
3/8/2014,,,,,,,,,,34,,
4/8/2014,,,,,,,,,,35,,
5/8/2014,,,,,,,,,,26,,
6/8/2014,,,,,,,,,,24,,
7/8/2014,,,,,,,,,,27,,
8/8/2014,,,,,,,,,,23,,
9/8/2014,,,,,,,,,,25,,
10/8/2014,,,,,,,,,,25,,
11/8/2014,,,,,,,,,,23,,
12/8/2014,,,,,,,,,,25,,
13/8/2014,,,,,,,,,,28,,
14/8/2014,,,,,,,,,,32,,
15/8/2014,,,,,,,,,,29,,8
16/8/2014,,,,,,,,,,40,,9
17/8/2014,,,,,,,,,,31,,8
18/8/2014,,,,,,,,,,28,,
19/8/2014,,,,,,,,,,28,,8
20/8/2014,,,,,,,,,,34,,10
21/8/2014,,,,,,,,,,31,,9
22/8/2014,,,,,,,,,,40,,13
23/8/2014,,,,,,,,,,39,,
24/8/2014,,,,,,,,,,26,,
25/8/2014,,,,,,,,,,35,,10
26/8/2014,,,,,,,,,,35,,7
27/8/2014,,,,,,,,,,,,14
28/8/2014,,,,,,,,,,,,5
29/8/2014,,,,,,,,,,24,,8
30/8/2014,,,,,,,,,,20,,6
31/8/2014,,,,,,,,,,21,,
1/9/2014,,,,,,,,,,20,,
2/9/2014,,,,,,,,,,19,,5
3/9/2014,,,,,,,,,,24,,7
4/9/2014,,,,,,,,,,24,,9
5/9/2014,,,,,,,,,,17,,6
6/9/2014,,,,,,,,,,19,,
7/9/2014,,,,,,,,,,21,,6
8/9/2014,,,,,,,,,,17,,4
9/9/2014,,,,,,,,,,20,,
10/9/2014,,,,,,,,,,21,,
11/9/2014,,,,,,,,,,22,,7
12/9/2014,,,,,,,,,,24,,6
13/9/2014,,,,,,,,,,22,,6
14/9/2014,,,,,,,,,,21,,7
15/9/2014,,,,,,,,,,26,,7
16/9/2014,,,,,,,,,,25,,4
17/9/2014,,,,,,,,,,14,,
18/9/2014,,,,,,,,,,20,,5
19/9/2014,,,,,,,,,,29,,6
20/9/2014,,,,,,,,,,24,,9
21/9/2014,,,,,,,,,,23,,6
22/9/2014,,,,,,,,,,25,,11
23/9/2014,,,,,,,,,,21,,7
24/9/2014,,,,,,,,,,30,,9
25/9/2014,,,,,,,,,,32,,13
26/9/2014,,,,,,,,,,29,,9
27/9/2014,,,,,,,,,,29,,10
28/9/2014,,,,,,,,,,29,,13
29/9/2014,,,,,,,,,,26,,10
30/9/2014,,,,,,,,,,32,,16
1/10/2014,,,,,,,,,,38,,13
2/10/2014,,,,,,,,,,29,,12
3/10/2014,,,,,,,,,,37,,18
4/10/2014,,,,,,,,,,37,,18
5/10/2014,,,,,,,,,,30,,10
6/10/2014,,,,,,,,,,25,,8
7/10/2014,,,,,,,,,,27,,17
8/10/2014,,,,,,,,,,24,,9
9/10/2014,,,,,,,,,,32,,14
10/10/2014,,,,,,,,,,25,,9
11/10/2014,,,,,,,,,,22,,
12/10/2014,,,,,,,,,,49,,32
13/10/2014,,,,,,,,,,59,,42
14/10/2014,,,,,,,,,,50,,37
15/10/2014,,,,,,,,,,65,,51
16/10/2014,,,,,,,,,,74,,57
17/10/2014,,,,,,,,,,59,,
18/10/2014,,,,,,,,,,38,,
19/10/2014,,,,,,,,,,28,,
20/10/2014,,,,,,,,,,24,,
21/10/2014,,,,,,,,,,38,,13
22/10/2014,,,,,,,,,,35,,12
23/10/2014,,,,,,,,,,28,,6
24/10/2014,,,,,,,,,,36,,11
25/10/2014,,,,,,,,,,29,,
26/10/2014,,,,,,,,,,25,,9
27/10/2014,,,,,,,,,,33,,14
28/10/2014,,,,,,,,,,29,,9
29/10/2014,,,,,,,,,,24,,11
30/10/2014,,,,,,,,,,45,,23
31/10/2014,,,,,,,,,,46,,27
1/11/2014,,,,,,,,,,26,,9
2/11/2014,,,,,,,,,,30,,8
3/11/2014,,,,,,,,,,22,,8
4/11/2014,,,,,,,,,,30,,10
5/11/2014,,,,,,,,,,41,,17
6/11/2014,,,,,,,,,,51,,25
7/11/2014,,,,,,,,,,36,,17
8/11/2014,,,,,,,,,,36,,17
9/11/2014,,,,,,,,,,32,,14
10/11/2014,,,,,,,,,,33,,17
11/11/2014,,,,,,,,,,42,,26
12/11/2014,,,,,,,,,,40,,28
13/11/2014,,,,,,,,,,33,,
14/11/2014,,,,,,,,,,25,,
15/11/2014,,,,,,,,,,30,,18
16/11/2014,,,,,,,,,,41,,24
17/11/2014,,,,,,,,,,37,,19
18/11/2014,,,,,,,,,,34,,22
19/11/2014,,,,,,,,,,42,,25
20/11/2014,,,,,,,,,,55,,34
21/11/2014,,,,,,,,,,66,,41
22/11/2014,,,,,,,,,,58,,38
23/11/2014,,,,,,,,,,57,,
24/11/2014,,,,,,,,,,57,,
25/11/2014,,,,,,,,,,59,,33
26/11/2014,,,,,,,,,,57,,33
27/11/2014,,,,,,,,,,42,,27
28/11/2014,,,,,,,,,,55,,49
29/11/2014,,,,,,,,,,76,,53
30/11/2014,,,,,,,,,,61,,44
1/12/2014,,,,,,,,,,44,,26
2/12/2014,,,,,,,,,,44,,21
3/12/2014,,,,,,,,,,39,,16
4/12/2014,,,,,,,,,,51,,25
5/12/2014,,,,,,,,,,31,,13
6/12/2014,,,,,,,,,,39,,23
7/12/2014,,,,,,,,,,40,,23
8/12/2014,,,,,,,,,,43,,23
9/12/2014,,,,,,,,,,35,,17
10/12/2014,,,,,,,,,,39,,24
11/12/2014,,,,,,,,,,36,,19
12/12/2014,,,,,,,,,,43,,27
13/12/2014,,,,,,,,,,40,,20
14/12/2014,,,,,,,,,,44,,28
15/12/2014,,,,,,,,,,63,,38
16/12/2014,,,,,,,,,,51,,41
17/12/2014,,,,,,,,,,44,,28
18/12/2014,,,,,,,,,,56,,36
19/12/2014,,,,,,,,,,62,,41
20/12/2014,,,,,,,,,,71,,51
21/12/2014,,,,,,,,,,68,,46
22/12/2014,,,,,,,,,,57,,43
23/12/2014,,,,,,,,,,79,,60
24/12/2014,,,,,,,,,,87,,65
25/12/2014,,,,,,,,,,70,,51
26/12/2014,,,,,,,,,,70,,50
27/12/2014,,,,,,,,,,64,,39
28/12/2014,,,,,,,,,,29,,20
29/12/2014,,,,,,,,,,28,,18
30/12/2014,,,,,,,,,,54,,39
31/12/2014,,,,,,,,,,59,,48
1/1/2015,,,,,,,,,,42,,31
2/1/2015,,,,,,,,,,48,,36
3/1/2015,,,,,,,,,,68,,47
4/1/2015,,,,,,,,,,77,,54
5/1/2015,,,,,,,,,,80,,56
6/1/2015,,,,,,,,,,57,,48
7/1/2015,,,,,,,,,,38,,25
8/1/2015,,,,,,,,,,38,,24
9/1/2015,,,,,,,,,,38,,21
10/1/2015,,,,,,,,,,47,,32
11/1/2015,,,,,,,,,,46,,35
12/1/2015,,,,,,,,,,39,,25
13/1/2015,,,,,,,,,,42,,28
14/1/2015,,,,,,,,,,64,,48
15/1/2015,,,,,,,,,,67,,44
16/1/2015,,,,,,,,,,75,,57
17/1/2015,,,,,,,,,,57,,41
18/1/2015,,,,,,,,,,72,,54
19/1/2015,,,,,,,,,,53,,44
20/1/2015,,,,,,,,,,67,,50
21/1/2015,,,,,,,,,,82,,66
22/1/2015,,,,,,,,,,93,,77
23/1/2015,,,,,,,,,,101,,81
24/1/2015,,,,,,,,,,70,,51
25/1/2015,,,,,,,,,,64,,53
26/1/2015,,,,,,,,,,54,,45
27/1/2015,,,,,,,,,,78,,
28/1/2015,,,,,,,,,,73,,59
29/1/2015,,,,,,,,,,69,,57
30/1/2015,,,,,,,,,,54,,43
31/1/2015,,,,,,,,,,58,,44
1/2/2015,,,,,,,,,,57,,54
2/2/2015,,,,,,,,,,66,,50
3/2/2015,,,,,,,,,,62,,44
4/2/2015,,,,,,,,,,70,,55
5/2/2015,,,,,,,,,,58,,41
6/2/2015,,,,,,,,,,65,,50
7/2/2015,,,,,,,,,,73,,58
8/2/2015,,,,,,,,,,85,,73
9/2/2015,,,,,,,,,,65,,52
10/2/2015,,,,,,,,,,73,,56
11/2/2015,,,,,,,,,,97,,77
12/2/2015,,,,,,,,,,55,,42
13/2/2015,,,,,,,,,,44,,33
14/2/2015,,,,,,,,,,42,,27
15/2/2015,,,,,,,,,,43,,30
16/2/2015,,,,,,,,,,45,,31
17/2/2015,,,,,,,,,,48,,31
18/2/2015,,,,,,,,,,37,,24
19/2/2015,,,,,,,,,,,,20
20/2/2015,,,,,,,,,,,,21
21/2/2015,,,,,,,,,,,,13
22/2/2015,,,,,,,,,,,,11
23/2/2015,,,,,,,,,,,,12
24/2/2015,,,,,,,,,,,,18
25/2/2015,,,,,,,,,,,,16
26/2/2015,,,,,,,,,,,,16
27/2/2015,,,,,,,,,,35,,16
28/2/2015,,,,,,,,,,30,,19
1/3/2015,,,,,,,,,,21,,19
2/3/2015,,,,,,,,,,28,,18
3/3/2015,,,,,,,,,,26,,13
4/3/2015,,,,,,,,,,31,,15
5/3/2015,,,,,,,,,,39,,25
6/3/2015,,,,,,,,,,30,,18
7/3/2015,,,,,,,,,,27,,15
8/3/2015,,,,,,,,,,23,,9
9/3/2015,,,,,,,,,,20,,12
10/3/2015,,,,,,,,,,30,,17
11/3/2015,,,,,,,,,,,,16
12/3/2015,,,,,,,,,,,,22
13/3/2015,,,,,,,,,,,,26
14/3/2015,,,,,,,,,,,,21
15/3/2015,,,,,,,,,,,,17
16/3/2015,,,,,,,,,,,,19
17/3/2015,,,,,,,,,,,,23
18/3/2015,,,,,,,,,,,,24
19/3/2015,,,,,,,,,,,,20
20/3/2015,,,,,,,,,,44,,26
21/3/2015,,,,,,,,,,39,,21
22/3/2015,,,,,,,,,,42,,21
23/3/2015,,,,,,,,,,40,,23
24/3/2015,,,,,,,,,,43,,32
25/3/2015,,,,,,,,,,58,,41
26/3/2015,,,,,,,,,,53,,36
27/3/2015,,,,,,,,,,56,,35
28/3/2015,,,,,,,,,,59,,41
29/3/2015,,,,,,,,,,43,,23
30/3/2015,,,,,,,,,,30,,14
31/3/2015,,,,,,,,,,29,,13
1/4/2015,,,,,,,,,,32,,19
2/4/2015,,,,,,,,,,37,,21
3/4/2015,,,,,,,,,,42,,27
4/4/2015,,,,,,,,,,44,,25
5/4/2015,,,,,,,,,,33,,22
6/4/2015,,,,,,,,,,29,,18
7/4/2015,,,,,,,,,,30,,20
8/4/2015,,,,,,,,,,28,,17
9/4/2015,,,,,,,,,,43,,22
10/4/2015,,,,,,,,,,23,17,13
11/4/2015,,,,,,,,,,28,21,13
12/4/2015,,,,,,,,,,34,24,19
13/4/2015,,,,,,,,,,39,36,30
14/4/2015,,,,,,,,,,53,48,39
15/4/2015,,,,,,,,,,70,57,48
16/4/2015,,,,,,,,,,51,41,37
17/4/2015,,,,,,,,,,35,27,19
18/4/2015,,,,,,,,,,24,17,11
19/4/2015,,,,,,,,,,23,15,
20/4/2015,,,,,,,,,,28,23,
21/4/2015,,,,,,,,,,36,28,20
22/4/2015,,,,,,,,,,39,25,19
23/4/2015,,,,,,,,,,35,24,16
24/4/2015,,,,,,,,,,45,34,26
25/4/2015,,,,,,,,,,47,29,22
26/4/2015,,,,,,,,,,51,35,27
27/4/2015,,,,,,,,,,42,26,18
28/4/2015,,,,,,,,,,30,18,15
29/4/2015,,,,,,,,,,27,16,7
30/4/2015,,,,,,,,,,33,20,14
1/5/2015,,,,,,,,,,26,15,7
2/5/2015,,,,,,,,,,22,13,15
3/5/2015,,,,,,,,,,24,16,16
4/5/2015,,,,,,,,,,31,18,15
5/5/2015,,,,,,,,,,23,17,15
6/5/2015,,,,,,,,,,29,17,13
7/5/2015,,,,,,,,,,22,16,6
8/5/2015,,,,,,,,,,25,18,
9/5/2015,,,,,,,,,,31,15,7
10/5/2015,,,,,,,,,,26,19,9
11/5/2015,,,,,,,,,,25,13,6
12/5/2015,,,,,,,,,,26,14,
13/5/2015,,,,,,,,,,23,12,8
14/5/2015,,,,,,,,,,24,10,6
15/5/2015,,,,,,,,,,25,13,
16/5/2015,,,,,,,,,,23,11,
17/5/2015,,,,,,,,,,16,10,
18/5/2015,,,,,,,,,,21,7,
19/5/2015,,,,,,,,,,19,10,
20/5/2015,,,,,,,,,,18,8,14
21/5/2015,,,,,,,,,,19,8,13
22/5/2015,,,,,,,,,,15,5,14
23/5/2015,,,,,,,,,,23,7,15
24/5/2015,,,,,,,,,,19,11,16
25/5/2015,,,,,,,,,,23,11,19
26/5/2015,,,,,,,,,,18,14,22
27/5/2015,,,,,,,,,,26,15,24
28/5/2015,,,,,,,,,,20,12,21
29/5/2015,,,,,,,,,,23,11,17
30/5/2015,,,,,,,,,,28,13,19
31/5/2015,,,,,,,,,,22,11,17
1/6/2015,,,,,,,,,,24,9,15
2/6/2015,,,,,,,,,,22,10,20
3/6/2015,,,,,,,,,,35,16,24
4/6/2015,,,,,,,,,,25,9,16
5/6/2015,,,,,,,,,,29,14,19
6/6/2015,,,,,,,,,,28,13,19
7/6/2015,,,,,,,,,,22,12,18
8/6/2015,,,,,,,,,,,12,20
9/6/2015,,,,,,,,,,24,12,22
10/6/2015,,,,,,,,,,26,11,22
11/6/2015,,,,,,,,,,18,10,21
12/6/2015,,,,,,,,,,25,12,22
13/6/2015,,,,,,,,,,29,11,22
14/6/2015,,,,,,,,,,24,11,21
15/6/2015,,,,,,,,,,29,12,19
16/6/2015,,,,,,,,,,20,10,18
17/6/2015,,,,,,,,,,24,9,19
18/6/2015,,,,,,,,,,22,10,21
19/6/2015,,,,,,,,,,25,17,23
20/6/2015,,,,,,,,,,22,12,21
21/6/2015,,,,,,,,,,19,10,19
22/6/2015,,,,,,,,,,16,13,23
23/6/2015,,,,,,,,,,17,18,25
24/6/2015,,,,,,,,,,22,15,22
25/6/2015,,,,,,,,,,20,12,19
26/6/2015,,,,,,,,,,21,10,21
27/6/2015,,,,,,,,,,21,8,18
28/6/2015,,,,,,,,,,26,8,19
29/6/2015,,,,,,,,,,21,13,20
30/6/2015,,,,,,,,,,21,13,20
1/7/2015,,,,,,,,,,27,13,20
2/7/2015,,,,,,,,,,22,15,24
3/7/2015,,,,,,,,,,22,14,22
4/7/2015,,,,,,,,,,23,21,25
5/7/2015,,,,,,,,,,16,13,19
6/7/2015,,,,,,,,,,28,16,24
7/7/2015,,,,,,,,,,30,26,30
8/7/2015,,,,,,,,,,33,27,34
9/7/2015,,,,,,,,,,36,30,34
10/7/2015,,,,,,,,,,35,26,33
11/7/2015,,,,,,,,,,30,23,29
12/7/2015,,,,,,,,,,23,11,18
13/7/2015,,,,,,,,,,25,15,22
14/7/2015,,,,,,,,,,,20,25
15/7/2015,,,,,,,,,,,16,
16/7/2015,,,,,,,,,,,,
17/7/2015,,,,,,,,,,,9,19
18/7/2015,,,,,,,,,,13,8,18
19/7/2015,,,,,,,,,,16,9,16
20/7/2015,,,,,,,,,,21,11,17
21/7/2015,,,,,,,,,,20,7,16
22/7/2015,,,,,,,,,,20,9,20
23/7/2015,,,,,,,,,,19,8,17
24/7/2015,,,,,,,,,,23,12,22
25/7/2015,,,,,,,,,,23,15,23
26/7/2015,,,,,,,,,,29,14,23
27/7/2015,,,,,,,,,,24,17,24
28/7/2015,,,,,,,,,,32,10,23
29/7/2015,,,,,,,,,,29,13,20
30/7/2015,,,,,,,,,,31,15,20
31/7/2015,,,,,,,,,,25,11,20
1/8/2015,,,,,,,,,,20,12,20
2/8/2015,,,,,,,,,,18,10,17
3/8/2015,,,,,,,,,,27,13,19
4/8/2015,,,,,,,,,,27,10,19
5/8/2015,,,,,,,,,,23,10,16
6/8/2015,,,,,,,,,,20,9,14
7/8/2015,,,,,,,,,,23,14,19
8/8/2015,,,,,,,,,,21,11,17
9/8/2015,,,,,,,,,,21,12,17
10/8/2015,,,,,,,,,,28,13,19
11/8/2015,,,,,,,,,,23,11,17
12/8/2015,,,,,,,,,,25,14,20
13/8/2015,,,,,,,,,,27,15,24
14/8/2015,,,,,,,,,,28,11,19
15/8/2015,,,,,,,,,,21,11,17
16/8/2015,,,,,,,,,,24,12,21
17/8/2015,,,,,,,,,,20,12,16
18/8/2015,,,,,,,,,,23,10,16
19/8/2015,,,,,,,,,,23,7,15
20/8/2015,,,,,,,,,,24,9,15
21/8/2015,,,,,,,,,,17,9,13
22/8/2015,,,,,,,,,,21,8,14
23/8/2015,,,,,,,,,,18,9,19
24/8/2015,,,,,,,,,,22,9,16
25/8/2015,,,,,,,,,,15,10,
26/8/2015,,,,,,,,,,22,11,
27/8/2015,,,,,,,,,,22,10,
28/8/2015,,,,,,,,,,30,14,20
29/8/2015,,,,,,,,,,21,12,18
30/8/2015,,,,,,,,,,22,8,21
31/8/2015,,,,,,,,,,25,9,19
1/9/2015,,,,,,,,,,22,10,15
2/9/2015,,,,,,,,,,19,9,15
3/9/2015,,,,,,,,,,25,14,18
4/9/2015,,,,,,,,,,29,14,22
5/9/2015,,,,,,,,,,24,13,18
6/9/2015,,,,,,,,,,20,8,15
7/9/2015,,,,,,,,,,18,8,12
8/9/2015,,,,,,,,,,16,7,11
9/9/2015,,,,,,,,,,25,8,14
10/9/2015,,,,,,,,,,31,13,23
11/9/2015,,,,,,,,,,24,17,24
12/9/2015,,,,,,,,,,21,13,18
13/9/2015,,,,,,,,,,20,12,18
14/9/2015,,,,,,,,,,18,8,17
15/9/2015,,,,,,,,,,22,10,18
16/9/2015,,,,,,,,,,20,8,16
17/9/2015,,,,,,,,,,24,9,19
18/9/2015,,,,,,,,,,24,13,20
19/9/2015,,,,,,,,,,34,24,27
20/9/2015,,,,,,,,,,51,51,60
21/9/2015,,,,,,,,,,53,44,50
22/9/2015,,,,,,,,,,26,22,30
23/9/2015,,,,,,,,,,23,13,24
24/9/2015,,,,,,,,,,23,12,22
25/9/2015,,,,,,,,,,21,9,21
26/9/2015,,,,,,,,,,19,11,21
27/9/2015,,,,,,,,,,24,12,24
28/9/2015,,,,,,,,,,17,16,23
29/9/2015,,,,,,,,,,26,15,26
30/9/2015,,,,,,,,,,35,23,31
1/10/2015,,,,,,,,,,,18,26
2/10/2015,,,,,,,,,,34,19,27
3/10/2015,,,,,,,,,,39,16,28
4/10/2015,,,,,,,,,,25,14,25
5/10/2015,,,,,,,,,,28,10,19
6/10/2015,,,,,,,,,,40,17,21
7/10/2015,,,,,,,,,,37,19,26
8/10/2015,,,,,,,,,,29,12,22
9/10/2015,,,,,,,,,,29,17,24
10/10/2015,,,,,,,,,,29,16,25
11/10/2015,,,,,,,,,,32,13,24
12/10/2015,,,,,,,,,,26,15,22
13/10/2015,,,,,,,,,,31,16,24
14/10/2015,,,,,,,,,,28,21,27
15/10/2015,,,,,,,,,,36,20,28
16/10/2015,,,,,,,,,,47,29,30
17/10/2015,,,,,,,,,,49,32,39
18/10/2015,,,,,,,,,,47,32,38
19/10/2015,,,,,,,,,,48,,44
20/10/2015,,,,,,,,,,38,,46
21/10/2015,,,,,,,,,,36,22,33
22/10/2015,,,,,,,,,,53,37,41
23/10/2015,,,,,,,,,,52,43,55
24/10/2015,,,,,,,,,,53,38,46
25/10/2015,,,,,,,,,,42,32,39
26/10/2015,,,,,,,,,,51,31,39
27/10/2015,,,,,,,,,,42,29,33
28/10/2015,,,,,,,,,,47,27,35
29/10/2015,,,,,,,,,,53,29,32
30/10/2015,,,,,,,,,,47,22,29
31/10/2015,,,,,,,,,,35,20,24
1/11/2015,,,,,,,,,,34,18,23
2/11/2015,,,,,,,,,,38,19,22
3/11/2015,,,,,,,,,,43,24,28
4/11/2015,,,,,,,,,,42,28,35
5/11/2015,,,,,,,,,,44,32,31
6/11/2015,,,,,,,,,,48,42,46
7/11/2015,,,,,,,,,,42,14,18
8/11/2015,,,,,,,,,,37,21,24
9/11/2015,,,,,,,,,,37,18,26
10/11/2015,,,,,,,,,,39,22,29
11/11/2015,,,,,,,,,,37,19,22
12/11/2015,,,,,,,,,,43,22,25
13/11/2015,,,,,,,,,,50,29,37
14/11/2015,,,,,,,,,,41,31,35
15/11/2015,,,,,,,,,,42,35,45
16/11/2015,,,,,,,,,,42,26,33
17/11/2015,,,,,,,,,,42,21,28
18/11/2015,,,,,,,,,,43,23,30
19/11/2015,,,,,,,,,,44,,39
20/11/2015,,,,,,,,,,40,26,33
21/11/2015,,,,,,,,,,49,27,33
22/11/2015,,,,,,,,,,48,26,30
23/11/2015,,,,,,,,,,44,28,33
24/11/2015,,,,,,,,,,46,32,34
25/11/2015,,,,,,,,,,41,19,30
26/11/2015,,,,,,,,,,36,23,27
27/11/2015,,,,,,,,,,38,18,26
28/11/2015,,,,,,,,,,40,24,34
29/11/2015,,,,,,,,,,34,29,38
30/11/2015,,,,,,,,,,47,34,40
1/12/2015,,,,,,,,,,53,30,38
2/12/2015,,,,,,,,,,35,20,26
3/12/2015,,,,,,,,,,27,16,25
4/12/2015,,,,,,,,,,36,22,29
5/12/2015,,,,,,,,,,44,28,35
6/12/2015,,,,,,,,,,44,26,35
7/12/2015,,,,,,,,,,36,27,31
8/12/2015,,,,,,,,,,38,28,34
9/12/2015,,,,,,,,,,54,32,44
10/12/2015,,,,,,,,,,71,44,61
11/12/2015,,,,,,,,,,66,32,57
12/12/2015,,,,,,,,,,44,14,32
13/12/2015,,,,,,,,,,39,17,30
14/12/2015,,,,,,,,,,53,33,49
15/12/2015,,,,,,,,,,82,52,78
16/12/2015,,,,,,,,,,56,34,47
17/12/2015,,,,,,,,,,33,20,23
18/12/2015,,,,,,,,,,44,25,34
19/12/2015,,,,,,,,,,,32,43
20/12/2015,,,,,,,,,,60,37,48
21/12/2015,,,,,,,,,,56,38,52
22/12/2015,,,,,,,,,,51,38,52
23/12/2015,,,,,,,,,,55,39,55
24/12/2015,,,,,,,,,,49,29,44
25/12/2015,,,,,,,,,,41,21,28
26/12/2015,,,,,,,,,,46,25,34
27/12/2015,,,,,,,,,,34,28,43
28/12/2015,,,,,,,,,,40,31,42
29/12/2015,,,,,,,,,,45,26,39
30/12/2015,,,,,,,,,,47,25,42
31/12/2015,,,,,,,,,,41,19,29
1/1/2016,,,,,,,,,,,17,28
2/1/2016,,,,,,,,,,33,22,
3/1/2016,,,,,,,,,,50,28,
4/1/2016,,,,,,,,,,69,42,
5/1/2016,,,,,,,,,,58,35,57
6/1/2016,,,,,,,,,,56,31,61
7/1/2016,,,,,,,,,,58,32,62
8/1/2016,,,,,,,,,,53,31,58
9/1/2016,,,,,,,,,,46,16,34
10/1/2016,,,,,,,,,,,18,23
11/1/2016,,,,,,,,,,,22,35
12/1/2016,,,,,,,,,,,24,41
13/1/2016,,,,,,,,,,,20,35
14/1/2016,,,,,,,,,,,25,31
15/1/2016,,,,,,,,,,,8,18
16/1/2016,,,,,,,,,,31,11,18
17/1/2016,,,,,,,,,,34,8,16
18/1/2016,,,,,,,,,,35,14,21
19/1/2016,,,,,,,,,,34,11,18
20/1/2016,,,,,,,,,,36,13,20
21/1/2016,,,,,,,,,,37,14,30
22/1/2016,,,,,,,,,,43,18,29
23/1/2016,,,,,,,,,,50,19,32
24/1/2016,,,,,,,,,,32,23,28
25/1/2016,,,,,,,,,,38,20,30
26/1/2016,,,,,,,,,,52,31,44
27/1/2016,,,,,,,,,,56,27,44
28/1/2016,,,,,,,,,,57,34,59
29/1/2016,,,,,,,,,,,39,70
30/1/2016,,,,,,,,,,53,23,56
31/1/2016,,,,,,,,,,34,13,22
1/2/2016,,,,,,,,,,40,17,28
2/2/2016,,,,,,,,,,37,22,35
3/2/2016,,,,,,,,,,40,24,42
4/2/2016,,,,,,,,,,54,36,56
5/2/2016,,,,,,,,,,63,34,57
6/2/2016,,,,,,,,,,47,27,39
7/2/2016,,,,,,,,,,49,37,52
8/2/2016,,,,,,,,,,62,50,70
9/2/2016,,,,,,,,,,83,,85
10/2/2016,,,,,,,,,,103,63,95
11/2/2016,,,,,,,,,,76,37,70
12/2/2016,,,,,,,,,,56,31,55
13/2/2016,,,,,,,,,,35,17,35
14/2/2016,,,,,,,,,,40,17,33
15/2/2016,,,,,,,,,,28,30,32
16/2/2016,,,,,,,,,,44,25,27
17/2/2016,,,,,,,,,,53,35,47
18/2/2016,,,,,,,,,,66,40,53
19/2/2016,,,,,,,,,,56,39,45
20/2/2016,,,,,,,,,,57,39,41
21/2/2016,,,,,,,,,,56,34,37
22/2/2016,,,,,,,,,,41,31,34
23/2/2016,,,,,,,,,,40,34,37
24/2/2016,,,,,,,,,,48,41,42
25/2/2016,,,,,,,,,,39,31,39
26/2/2016,,,,,,,,,,50,24,39
27/2/2016,,,,,,,,,,52,,44
28/2/2016,,,,,,,,,,56,41,60
29/2/2016,,,,,,,,,,66,39,58
1/3/2016,,,,,,,,,,82,37,56
2/3/2016,,,,,,,,,,80,50,79
3/3/2016,,,,,,,,,,88,54,78
4/3/2016,,,,,,,,,,50,44,49
5/3/2016,,,,,,,,,,38,29,28
6/3/2016,,,,,,,,,,33,28,26
7/3/2016,,,,,,,,,,31,34,30
8/3/2016,,,,,,,,,,33,31,31
9/3/2016,,,,,,,,,,29,34,
10/3/2016,,,,,,,,,,39,35,33
11/3/2016,,,,,,,,,,33,28,30
12/3/2016,,,,,,,,,,35,26,27
13/3/2016,,,,,,,,,,32,19,18
14/3/2016,,,,,,,,,,27,23,23
15/3/2016,,,,,,,,,,32,27,24
16/3/2016,,,,,,,,,,,30,32
17/3/2016,,,,,,,,,,,33,29
18/3/2016,,,,,,,,,,47,38,33
19/3/2016,,,,,,,,,,49,33,35
20/3/2016,,,,,,,,,,46,34,34
21/3/2016,,,,,,,,,,,26,31
22/3/2016,,,,,,,,,,,40,36
23/3/2016,,,,,,,,,,,50,52
24/3/2016,,,,,,,,,,,64,57
25/3/2016,,,,,,,,,,48,34,39
26/3/2016,,,,,,,,,,51,34,44
27/3/2016,,,,,,,,,,47,34,38
28/3/2016,,,,,,,,,,69,51,58
29/3/2016,,,,,,,,,,75,41,52
